PW03 baro,,,,,,,,
Date,Time,DateTime,Level,Temperature,,,,
3/13/2008,11:53:58,2008-03-13 11:53:58,2.60868,7.915,,,,
3/13/2008,12:53:58,2008-03-13 12:53:58,2.60622,7.911,,,,
3/13/2008,13:53:58,2008-03-13 13:53:58,2.58091,7.901,,,,
3/13/2008,14:53:58,2008-03-13 14:53:58,2.55971,7.906,,,,
3/13/2008,15:53:58,2008-03-13 15:53:58,2.54462,7.927,,,,
3/13/2008,16:53:58,2008-03-13 16:53:58,2.5277,7.909,,,,
3/13/2008,17:53:58,2008-03-13 17:53:58,2.51319,7.896,,,,
3/13/2008,18:53:58,2008-03-13 18:53:58,2.51458,7.893,,,,
3/13/2008,19:53:58,2008-03-13 19:53:58,2.51138,7.903,,,,
3/13/2008,20:53:58,2008-03-13 20:53:58,2.51566,7.917,,,,
3/13/2008,21:53:58,2008-03-13 21:53:58,2.51312,7.912,,,,
3/13/2008,22:53:58,2008-03-13 22:53:58,2.5322,7.905,,,,
3/13/2008,23:53:58,2008-03-13 23:53:58,2.54239,7.905,,,,
3/14/2008,0:53:58,2008-03-14 00:53:58,2.55994,7.91,,,,
3/14/2008,1:53:58,2008-03-14 01:53:58,2.56898,7.906,,,,
3/14/2008,2:53:58,2008-03-14 02:53:58,2.56764,7.912,,,,
3/14/2008,3:53:58,2008-03-14 03:53:58,2.57606,7.92,,,,
3/14/2008,4:53:58,2008-03-14 04:53:58,2.61078,7.917,,,,
3/14/2008,5:53:58,2008-03-14 05:53:58,2.61629,7.916,,,,
3/14/2008,6:53:58,2008-03-14 06:53:58,2.63489,7.917,,,,
3/14/2008,7:53:58,2008-03-14 07:53:58,2.6449,7.922,,,,
3/14/2008,8:53:58,2008-03-14 08:53:58,2.65252,7.932,,,,
3/14/2008,9:53:58,2008-03-14 09:53:58,2.66092,7.935,,,,
3/14/2008,10:53:58,2008-03-14 10:53:58,2.65796,7.935,,,,
3/14/2008,11:53:58,2008-03-14 11:53:58,2.64013,7.929,,,,
3/14/2008,12:53:58,2008-03-14 12:53:58,2.63496,7.942,,,,
3/14/2008,13:53:58,2008-03-14 13:53:58,2.61564,7.932,,,,
3/14/2008,14:53:58,2008-03-14 14:53:58,2.60303,7.932,,,,
3/14/2008,15:53:58,2008-03-14 15:53:58,2.60212,7.938,,,,
3/14/2008,16:53:58,2008-03-14 16:53:58,2.58848,7.943,,,,
3/14/2008,17:53:58,2008-03-14 17:53:58,2.58046,7.943,,,,
3/14/2008,18:53:58,2008-03-14 18:53:58,2.58735,7.945,,,,
3/14/2008,19:53:58,2008-03-14 19:53:58,2.5942,7.938,,,,
3/14/2008,20:53:58,2008-03-14 20:53:58,2.59775,7.943,,,,
3/14/2008,21:53:58,2008-03-14 21:53:58,2.59606,7.942,,,,
3/14/2008,22:53:58,2008-03-14 22:53:58,2.5973,7.948,,,,
3/14/2008,23:53:58,2008-03-14 23:53:58,2.57685,7.947,,,,
3/15/2008,0:53:58,2008-03-15 00:53:58,2.56726,7.95,,,,
3/15/2008,1:53:58,2008-03-15 01:53:58,2.56075,7.941,,,,
3/15/2008,2:53:58,2008-03-15 02:53:58,2.53831,7.95,,,,
3/15/2008,3:53:58,2008-03-15 03:53:58,2.51279,7.953,,,,
3/15/2008,4:53:58,2008-03-15 04:53:58,2.4928,7.952,,,,
3/15/2008,5:53:58,2008-03-15 05:53:58,2.4871,7.964,,,,
3/15/2008,6:53:58,2008-03-15 06:53:58,2.49487,7.956,,,,
3/15/2008,7:53:58,2008-03-15 07:53:58,2.50114,7.958,,,,
3/15/2008,8:53:58,2008-03-15 08:53:58,2.5098,7.967,,,,
3/15/2008,9:53:58,2008-03-15 09:53:58,2.50218,7.973,,,,
3/15/2008,10:53:58,2008-03-15 10:53:58,2.50133,7.972,,,,
3/15/2008,11:53:58,2008-03-15 11:53:58,2.50054,7.961,,,,
3/15/2008,12:53:58,2008-03-15 12:53:58,2.47307,7.975,,,,
3/15/2008,13:53:58,2008-03-15 13:53:58,2.44623,7.97,,,,
3/15/2008,14:53:58,2008-03-15 14:53:58,2.44687,7.973,,,,
3/15/2008,15:53:58,2008-03-15 15:53:58,2.43228,7.965,,,,
3/15/2008,16:53:58,2008-03-15 16:53:58,2.44679,7.968,,,,
3/15/2008,17:53:58,2008-03-15 17:53:58,2.46369,7.975,,,,
3/15/2008,18:53:58,2008-03-15 18:53:58,2.49466,7.974,,,,
3/15/2008,19:53:58,2008-03-15 19:53:58,2.5168,7.971,,,,
3/15/2008,20:53:58,2008-03-15 20:53:58,2.52931,7.985,,,,
3/15/2008,21:53:58,2008-03-15 21:53:58,2.53568,7.98,,,,
3/15/2008,22:53:58,2008-03-15 22:53:58,2.54019,7.985,,,,
3/15/2008,23:53:58,2008-03-15 23:53:58,2.52687,7.996,,,,
3/16/2008,0:53:58,2008-03-16 00:53:58,2.52111,7.979,,,,
3/16/2008,1:53:58,2008-03-16 01:53:58,2.51268,7.987,,,,
3/16/2008,2:53:58,2008-03-16 02:53:58,2.50904,7.99,,,,
3/16/2008,3:53:58,2008-03-16 03:53:58,2.50049,7.985,,,,
3/16/2008,4:53:58,2008-03-16 04:53:58,2.49445,7.991,,,,
3/16/2008,5:53:58,2008-03-16 05:53:58,2.50096,7.99,,,,
3/16/2008,6:53:58,2008-03-16 06:53:58,2.52291,7.994,,,,
3/16/2008,7:53:58,2008-03-16 07:53:58,2.54679,7.991,,,,
3/16/2008,8:53:58,2008-03-16 08:53:58,2.55406,7.99,,,,
3/16/2008,9:53:58,2008-03-16 09:53:58,2.55591,7.983,,,,
3/16/2008,10:53:58,2008-03-16 10:53:58,2.55879,8.002,,,,
3/16/2008,11:53:58,2008-03-16 11:53:58,2.55904,8.003,,,,
3/16/2008,12:53:58,2008-03-16 12:53:58,2.56229,7.999,,,,
3/16/2008,13:53:58,2008-03-16 13:53:58,2.55112,8.002,,,,
3/16/2008,14:53:58,2008-03-16 14:53:58,2.55705,8.004,,,,
3/16/2008,15:53:58,2008-03-16 15:53:58,2.57636,8.005,,,,
3/16/2008,16:53:58,2008-03-16 16:53:58,2.59566,8.012,,,,
3/16/2008,17:53:58,2008-03-16 17:53:58,2.62216,8.015,,,,
3/16/2008,18:53:58,2008-03-16 18:53:58,2.66019,8.012,,,,
3/16/2008,19:53:58,2008-03-16 19:53:58,2.69632,8.019,,,,
3/16/2008,20:53:58,2008-03-16 20:53:58,2.72833,8.021,,,,
3/16/2008,21:53:58,2008-03-16 21:53:58,2.75313,8.03,,,,
3/16/2008,22:53:58,2008-03-16 22:53:58,2.77193,8.02,,,,
3/16/2008,23:53:58,2008-03-16 23:53:58,2.77439,8.012,,,,
3/17/2008,0:53:58,2008-03-17 00:53:58,2.76952,8.027,,,,
3/17/2008,1:53:58,2008-03-17 01:53:58,2.77682,8.023,,,,
3/17/2008,2:53:58,2008-03-17 02:53:58,2.7857,8.036,,,,
3/17/2008,3:53:58,2008-03-17 03:53:58,2.78928,8.029,,,,
3/17/2008,4:53:58,2008-03-17 04:53:58,2.80015,8.041,,,,
3/17/2008,5:53:58,2008-03-17 05:53:58,2.80243,8.032,,,,
3/17/2008,6:53:58,2008-03-17 06:53:58,2.82866,8.039,,,,
3/17/2008,7:53:58,2008-03-17 07:53:58,2.83876,8.04,,,,
3/17/2008,8:53:58,2008-03-17 08:53:58,2.83669,8.036,,,,
3/17/2008,9:53:58,2008-03-17 09:53:58,2.85436,8.043,,,,
3/17/2008,10:53:58,2008-03-17 10:53:58,2.84811,8.047,,,,
3/17/2008,11:53:58,2008-03-17 11:53:58,2.84348,8.041,,,,
3/17/2008,12:53:58,2008-03-17 12:53:58,2.83502,8.041,,,,
3/17/2008,13:53:58,2008-03-17 13:53:58,2.81538,8.055,,,,
3/17/2008,14:53:58,2008-03-17 14:53:58,2.80601,8.055,,,,
3/17/2008,15:53:58,2008-03-17 15:53:58,2.80674,8.051,,,,
3/17/2008,16:53:58,2008-03-17 16:53:58,2.81173,8.061,,,,
3/17/2008,17:53:58,2008-03-17 17:53:58,2.81411,8.066,,,,
3/17/2008,18:53:58,2008-03-17 18:53:58,2.83322,8.066,,,,
3/17/2008,19:53:58,2008-03-17 19:53:58,2.85242,8.059,,,,
3/17/2008,20:53:58,2008-03-17 20:53:58,2.87173,8.059,,,,
3/17/2008,21:53:58,2008-03-17 21:53:58,2.89454,8.064,,,,
3/17/2008,22:53:58,2008-03-17 22:53:58,2.90925,8.051,,,,
3/17/2008,23:53:58,2008-03-17 23:53:58,2.92361,8.059,,,,
3/18/2008,0:53:58,2008-03-18 00:53:58,2.93265,8.072,,,,
3/18/2008,1:53:58,2008-03-18 01:53:58,2.93999,8.073,,,,
3/18/2008,2:53:58,2008-03-18 02:53:58,2.93448,8.077,,,,
3/18/2008,3:53:58,2008-03-18 03:53:58,2.9335,8.074,,,,
3/18/2008,4:53:58,2008-03-18 04:53:58,2.94216,8.073,,,,
3/18/2008,5:53:58,2008-03-18 05:53:58,2.96123,8.076,,,,
3/18/2008,6:53:58,2008-03-18 06:53:58,2.97181,8.079,,,,
3/18/2008,7:53:58,2008-03-18 07:53:58,2.99219,8.079,,,,
3/18/2008,8:53:58,2008-03-18 08:53:58,3.011,8.086,,,,
3/18/2008,9:53:58,2008-03-18 09:53:58,3.02795,8.091,,,,
3/18/2008,10:53:58,2008-03-18 10:53:58,3.02253,8.079,,,,
3/18/2008,11:53:58,2008-03-18 11:53:58,3.00817,8.082,,,,
3/18/2008,12:53:58,2008-03-18 12:53:58,2.98299,8.083,,,,
3/18/2008,13:53:58,2008-03-18 13:53:58,2.95495,8.084,,,,
3/18/2008,14:53:58,2008-03-18 14:53:58,2.93746,8.086,,,,
3/18/2008,15:53:58,2008-03-18 15:53:58,2.92259,8.086,,,,
3/18/2008,16:53:58,2008-03-18 16:53:58,2.91,8.09,,,,
3/18/2008,17:53:58,2008-03-18 17:53:58,2.90266,8.1,,,,
3/18/2008,18:53:58,2008-03-18 18:53:58,2.91106,8.097,,,,
3/18/2008,19:53:58,2008-03-18 19:53:58,2.92389,8.105,,,,
3/18/2008,20:53:58,2008-03-18 20:53:58,2.93635,8.101,,,,
3/18/2008,21:53:58,2008-03-18 21:53:58,2.93044,8.099,,,,
3/18/2008,22:53:58,2008-03-18 22:53:58,2.93213,8.104,,,,
3/18/2008,23:53:58,2008-03-18 23:53:58,2.92867,8.112,,,,
3/19/2008,0:53:58,2008-03-19 00:53:58,2.92545,8.104,,,,
3/19/2008,1:53:58,2008-03-19 01:53:58,2.92904,8.109,,,,
3/19/2008,2:53:58,2008-03-19 02:53:58,2.91303,8.115,,,,
3/19/2008,3:53:58,2008-03-19 03:53:58,2.89116,8.122,,,,
3/19/2008,4:53:58,2008-03-19 04:53:58,2.89225,8.113,,,,
3/19/2008,5:53:58,2008-03-19 05:53:58,2.88859,8.12,,,,
3/19/2008,6:53:58,2008-03-19 06:53:58,2.89047,8.111,,,,
3/19/2008,7:53:58,2008-03-19 07:53:58,2.89793,8.111,,,,
3/19/2008,8:53:58,2008-03-19 08:53:58,2.89351,8.116,,,,
3/19/2008,9:53:58,2008-03-19 09:53:58,2.88079,8.122,,,,
3/19/2008,10:53:58,2008-03-19 10:53:58,2.85351,8.124,,,,
3/19/2008,11:53:58,2008-03-19 11:53:58,2.81839,8.117,,,,
3/19/2008,12:53:58,2008-03-19 12:53:58,2.78419,8.121,,,,
3/19/2008,13:53:58,2008-03-19 13:53:58,2.74463,8.129,,,,
3/19/2008,14:53:58,2008-03-19 14:53:58,2.71084,8.136,,,,
3/19/2008,15:53:58,2008-03-19 15:53:58,2.68677,8.131,,,,
3/19/2008,16:53:58,2008-03-19 16:53:58,2.67037,8.143,,,,
3/19/2008,17:53:58,2008-03-19 17:53:58,2.66642,8.14,,,,
3/19/2008,18:53:58,2008-03-19 18:53:58,2.65645,8.134,,,,
3/19/2008,19:53:58,2008-03-19 19:53:58,2.66591,8.142,,,,
3/19/2008,20:53:58,2008-03-19 20:53:58,2.66456,8.134,,,,
3/19/2008,21:53:58,2008-03-19 21:53:58,2.66273,8.132,,,,
3/19/2008,22:53:58,2008-03-19 22:53:58,2.64425,8.137,,,,
3/19/2008,23:53:58,2008-03-19 23:53:58,2.6399,8.149,,,,
3/20/2008,0:53:58,2008-03-20 00:53:58,2.66197,8.133,,,,
3/20/2008,1:53:58,2008-03-20 01:53:58,2.67269,8.142,,,,
3/20/2008,2:53:58,2008-03-20 02:53:58,2.66954,8.151,,,,
3/20/2008,3:53:58,2008-03-20 03:53:58,2.68223,8.149,,,,
3/20/2008,4:53:58,2008-03-20 04:53:58,2.72256,8.154,,,,
3/20/2008,5:53:58,2008-03-20 05:53:58,2.74271,8.146,,,,
3/20/2008,6:53:58,2008-03-20 06:53:58,2.77393,8.145,,,,
3/20/2008,7:53:58,2008-03-20 07:53:58,2.79322,8.141,,,,
3/20/2008,8:53:58,2008-03-20 08:53:58,2.80941,8.156,,,,
3/20/2008,9:53:58,2008-03-20 09:53:58,2.81987,8.15,,,,
3/20/2008,10:53:58,2008-03-20 10:53:58,2.83213,8.154,,,,
3/20/2008,11:53:58,2008-03-20 11:53:58,2.83188,8.15,,,,
3/20/2008,12:53:58,2008-03-20 12:53:58,2.82418,8.155,,,,
3/20/2008,13:53:58,2008-03-20 13:53:58,2.81256,8.16,,,,
3/20/2008,14:53:58,2008-03-20 14:53:58,2.79727,8.16,,,,
3/20/2008,15:53:58,2008-03-20 15:53:58,2.79172,8.165,,,,
3/20/2008,16:53:58,2008-03-20 16:53:58,2.8082,8.156,,,,
3/20/2008,17:53:58,2008-03-20 17:53:58,2.79496,8.163,,,,
3/20/2008,18:53:58,2008-03-20 18:53:58,2.81467,8.16,,,,
3/20/2008,19:53:58,2008-03-20 19:53:58,2.83417,8.175,,,,
3/20/2008,20:53:58,2008-03-20 20:53:58,2.86224,8.167,,,,
3/20/2008,21:53:58,2008-03-20 21:53:58,2.88218,8.16,,,,
3/20/2008,22:53:58,2008-03-20 22:53:58,2.89277,8.161,,,,
3/20/2008,23:53:58,2008-03-20 23:53:58,2.90789,8.174,,,,
3/21/2008,0:53:58,2008-03-21 00:53:58,2.91287,8.174,,,,
3/21/2008,1:53:58,2008-03-21 01:53:58,2.92942,8.168,,,,
3/21/2008,2:53:58,2008-03-21 02:53:58,2.92313,8.168,,,,
3/21/2008,3:53:58,2008-03-21 03:53:58,2.93036,8.177,,,,
3/21/2008,4:53:58,2008-03-21 04:53:58,2.94914,8.17,,,,
3/21/2008,5:53:58,2008-03-21 05:53:58,2.96454,8.167,,,,
3/21/2008,6:53:58,2008-03-21 06:53:58,2.98003,8.164,,,,
3/21/2008,7:53:58,2008-03-21 07:53:58,3.00076,8.176,,,,
3/21/2008,8:53:58,2008-03-21 08:53:58,3.02008,8.178,,,,
3/21/2008,9:53:58,2008-03-21 09:53:58,3.03529,8.167,,,,
3/21/2008,10:53:58,2008-03-21 10:53:58,3.03265,8.172,,,,
3/21/2008,11:53:58,2008-03-21 11:53:58,3.02156,8.179,,,,
3/21/2008,12:53:58,2008-03-21 12:53:58,3.00755,8.185,,,,
3/21/2008,13:53:58,2008-03-21 13:53:58,2.98784,8.189,,,,
3/21/2008,14:53:58,2008-03-21 14:53:58,2.97695,8.182,,,,
3/21/2008,15:53:58,2008-03-21 15:53:58,2.96653,8.177,,,,
3/21/2008,16:53:58,2008-03-21 16:53:58,2.96296,8.182,,,,
3/21/2008,17:53:58,2008-03-21 17:53:58,2.97193,8.187,,,,
3/21/2008,18:53:58,2008-03-21 18:53:58,2.98274,8.187,,,,
3/21/2008,19:53:58,2008-03-21 19:53:58,3.01155,8.188,,,,
3/21/2008,20:53:58,2008-03-21 20:53:58,3.03946,8.182,,,,
3/21/2008,21:53:58,2008-03-21 21:53:58,3.06476,8.189,,,,
3/21/2008,22:53:58,2008-03-21 22:53:58,3.08541,8.195,,,,
3/21/2008,23:53:58,2008-03-21 23:53:58,3.0979,8.19,,,,
3/22/2008,0:53:58,2008-03-22 00:53:58,3.11825,8.195,,,,
3/22/2008,1:53:58,2008-03-22 01:53:58,3.1299,8.197,,,,
3/22/2008,2:53:58,2008-03-22 02:53:58,3.13451,8.197,,,,
3/22/2008,3:53:58,2008-03-22 03:53:58,3.13167,8.208,,,,
3/22/2008,4:53:58,2008-03-22 04:53:58,3.14156,8.199,,,,
3/22/2008,5:53:58,2008-03-22 05:53:58,3.16152,8.197,,,,
3/22/2008,6:53:58,2008-03-22 06:53:58,3.18575,8.196,,,,
3/22/2008,7:53:58,2008-03-22 07:53:58,3.20585,8.195,,,,
3/22/2008,8:53:58,2008-03-22 08:53:58,3.20712,8.2,,,,
3/22/2008,9:53:58,2008-03-22 09:53:58,3.21608,8.196,,,,
3/22/2008,10:53:58,2008-03-22 10:53:58,3.21951,8.202,,,,
3/22/2008,11:53:58,2008-03-22 11:53:58,3.204,8.202,,,,
3/22/2008,12:53:58,2008-03-22 12:53:58,3.18362,8.21,,,,
3/22/2008,13:53:58,2008-03-22 13:53:58,3.16133,8.217,,,,
3/22/2008,14:53:58,2008-03-22 14:53:58,3.14109,8.213,,,,
3/22/2008,15:53:58,2008-03-22 15:53:58,3.13342,8.208,,,,
3/22/2008,16:53:58,2008-03-22 16:53:58,3.12868,8.214,,,,
3/22/2008,17:53:58,2008-03-22 17:53:58,3.12627,8.213,,,,
3/22/2008,18:53:58,2008-03-22 18:53:58,3.13023,8.218,,,,
3/22/2008,19:53:58,2008-03-22 19:53:58,3.1366,8.214,,,,
3/22/2008,20:53:58,2008-03-22 20:53:58,3.14167,8.219,,,,
3/22/2008,21:53:58,2008-03-22 21:53:58,3.1483,8.213,,,,
3/22/2008,22:53:58,2008-03-22 22:53:58,3.15927,8.22,,,,
3/22/2008,23:53:58,2008-03-22 23:53:58,3.16507,8.222,,,,
3/23/2008,0:53:58,2008-03-23 00:53:58,3.15779,8.222,,,,
3/23/2008,1:53:58,2008-03-23 01:53:58,3.15837,8.22,,,,
3/23/2008,2:53:58,2008-03-23 02:53:58,3.13857,8.222,,,,
3/23/2008,3:53:58,2008-03-23 03:53:58,3.12189,8.229,,,,
3/23/2008,4:53:58,2008-03-23 04:53:58,3.12773,8.226,,,,
3/23/2008,5:53:58,2008-03-23 05:53:58,3.11784,8.225,,,,
3/23/2008,6:53:58,2008-03-23 06:53:58,3.11497,8.224,,,,
3/23/2008,7:53:58,2008-03-23 07:53:58,3.12859,8.232,,,,
3/23/2008,8:53:58,2008-03-23 08:53:58,3.13868,8.241,,,,
3/23/2008,9:53:58,2008-03-23 09:53:58,3.13407,8.232,,,,
3/23/2008,10:53:58,2008-03-23 10:53:58,3.11703,8.231,,,,
3/23/2008,11:53:58,2008-03-23 11:53:58,3.08959,8.23,,,,
3/23/2008,12:53:58,2008-03-23 12:53:58,3.05206,8.229,,,,
3/23/2008,13:53:58,2008-03-23 13:53:58,3.00852,8.242,,,,
3/23/2008,14:53:58,2008-03-23 14:53:58,2.9735,8.242,,,,
3/23/2008,15:53:58,2008-03-23 15:53:58,2.95037,8.24,,,,
3/23/2008,16:53:58,2008-03-23 16:53:58,2.92521,8.247,,,,
3/23/2008,17:53:58,2008-03-23 17:53:58,2.90449,8.239,,,,
3/23/2008,18:53:58,2008-03-23 18:53:58,2.89221,8.246,,,,
3/23/2008,19:53:58,2008-03-23 19:53:58,2.89899,8.248,,,,
3/23/2008,20:53:58,2008-03-23 20:53:58,2.90826,8.25,,,,
3/23/2008,21:53:58,2008-03-23 21:53:58,2.91055,8.248,,,,
3/23/2008,22:53:58,2008-03-23 22:53:58,2.91329,8.25,,,,
3/23/2008,23:53:58,2008-03-23 23:53:58,2.91416,8.253,,,,
3/24/2008,0:53:58,2008-03-24 00:53:58,2.90615,8.25,,,,
3/24/2008,1:53:58,2008-03-24 01:53:58,2.89614,8.251,,,,
3/24/2008,2:53:58,2008-03-24 02:53:58,2.87673,8.26,,,,
3/24/2008,3:53:58,2008-03-24 03:53:58,2.86323,8.257,,,,
3/24/2008,4:53:58,2008-03-24 04:53:58,2.86914,8.259,,,,
3/24/2008,5:53:58,2008-03-24 05:53:58,2.86122,8.261,,,,
3/24/2008,6:53:58,2008-03-24 06:53:58,2.87474,8.259,,,,
3/24/2008,7:53:58,2008-03-24 07:53:58,2.87949,8.256,,,,
3/24/2008,8:53:58,2008-03-24 08:53:58,2.87428,8.259,,,,
3/24/2008,9:53:58,2008-03-24 09:53:58,2.87511,8.272,,,,
3/24/2008,10:53:58,2008-03-24 10:53:58,2.85731,8.275,,,,
3/24/2008,11:53:58,2008-03-24 11:53:58,2.83328,8.274,,,,
3/24/2008,12:53:58,2008-03-24 12:53:58,2.80543,8.269,,,,
3/24/2008,13:53:58,2008-03-24 13:53:58,2.77208,8.276,,,,
3/24/2008,14:53:58,2008-03-24 14:53:58,2.74347,8.286,,,,
3/24/2008,15:53:58,2008-03-24 15:53:58,2.72802,8.282,,,,
3/24/2008,16:53:58,2008-03-24 16:53:58,2.72307,8.28,,,,
3/24/2008,17:53:58,2008-03-24 17:53:58,2.71857,8.283,,,,
3/24/2008,18:53:58,2008-03-24 18:53:58,2.72087,8.289,,,,
3/24/2008,19:53:58,2008-03-24 19:53:58,2.71246,8.287,,,,
3/24/2008,20:53:58,2008-03-24 20:53:58,2.72404,8.291,,,,
3/24/2008,21:53:58,2008-03-24 21:53:58,2.74968,8.291,,,,
3/24/2008,22:53:58,2008-03-24 22:53:58,2.7582,8.292,,,,
3/24/2008,23:53:58,2008-03-24 23:53:58,2.76197,8.287,,,,
3/25/2008,0:53:58,2008-03-25 00:53:58,2.76071,8.288,,,,
3/25/2008,1:53:58,2008-03-25 01:53:58,2.75552,8.289,,,,
3/25/2008,2:53:58,2008-03-25 02:53:58,2.74734,8.294,,,,
3/25/2008,3:53:58,2008-03-25 03:53:58,2.74013,8.298,,,,
3/25/2008,4:53:58,2008-03-25 04:53:58,2.74477,8.3,,,,
3/25/2008,5:53:58,2008-03-25 05:53:58,2.75218,8.3,,,,
3/25/2008,6:53:58,2008-03-25 06:53:58,2.76399,8.3,,,,
3/25/2008,7:53:58,2008-03-25 07:53:58,2.78792,8.304,,,,
3/25/2008,8:53:58,2008-03-25 08:53:58,2.78857,8.313,,,,
3/25/2008,9:53:58,2008-03-25 09:53:58,2.80128,8.309,,,,
3/25/2008,10:53:58,2008-03-25 10:53:58,2.79785,10.534,,,,
3/25/2008,11:53:58,2008-03-25 11:53:58,2.77098,8.803,,,,
3/25/2008,12:53:58,2008-03-25 12:53:58,2.73956,8.523,,,,
3/25/2008,13:53:58,2008-03-25 13:53:58,2.72135,8.468,,,,
3/25/2008,14:53:58,2008-03-25 14:53:58,2.70093,8.463,,,,
3/25/2008,15:53:58,2008-03-25 15:53:58,2.69349,8.457,,,,
3/25/2008,16:53:58,2008-03-25 16:53:58,2.68467,8.443,,,,
3/25/2008,17:53:58,2008-03-25 17:53:58,2.67577,8.453,,,,
3/25/2008,18:53:58,2008-03-25 18:53:58,2.67353,8.451,,,,
3/25/2008,19:53:58,2008-03-25 19:53:58,2.6757,8.452,,,,
3/25/2008,20:53:58,2008-03-25 20:53:58,2.69456,8.445,,,,
3/25/2008,21:53:58,2008-03-25 21:53:58,2.7031,8.451,,,,
3/25/2008,22:53:58,2008-03-25 22:53:58,2.70146,8.45,,,,
3/25/2008,23:53:58,2008-03-25 23:53:58,2.68427,8.449,,,,
3/26/2008,0:53:58,2008-03-26 00:53:58,2.68818,8.457,,,,
3/26/2008,1:53:58,2008-03-26 01:53:58,2.69117,8.458,,,,
3/26/2008,2:53:58,2008-03-26 02:53:58,2.68154,8.458,,,,
3/26/2008,3:53:58,2008-03-26 03:53:58,2.67413,8.464,,,,
3/26/2008,4:53:58,2008-03-26 04:53:58,2.68101,8.456,,,,
3/26/2008,5:53:58,2008-03-26 05:53:58,2.6974,8.456,,,,
3/26/2008,6:53:58,2008-03-26 06:53:58,2.70151,8.464,,,,
3/26/2008,7:53:58,2008-03-26 07:53:58,2.71091,8.469,,,,
3/26/2008,8:53:58,2008-03-26 08:53:58,2.71137,8.465,,,,
3/26/2008,9:53:58,2008-03-26 09:53:58,2.71459,8.468,,,,
3/26/2008,10:53:58,2008-03-26 10:53:58,2.69861,8.476,,,,
3/26/2008,11:53:58,2008-03-26 11:53:58,2.6739,8.477,,,,
3/26/2008,12:53:58,2008-03-26 12:53:58,2.64413,8.478,,,,
3/26/2008,13:53:58,2008-03-26 13:53:58,2.62637,8.474,,,,
3/26/2008,14:53:58,2008-03-26 14:53:58,2.61375,8.476,,,,
3/26/2008,15:53:58,2008-03-26 15:53:58,2.60448,8.488,,,,
3/26/2008,16:53:58,2008-03-26 16:53:58,2.5923,8.478,,,,
3/26/2008,17:53:58,2008-03-26 17:53:58,2.59094,8.488,,,,
3/26/2008,18:53:58,2008-03-26 18:53:58,2.5779,8.48,,,,
3/26/2008,19:53:58,2008-03-26 19:53:58,2.56661,8.491,,,,
3/26/2008,20:53:58,2008-03-26 20:53:58,2.57627,8.488,,,,
3/26/2008,21:53:58,2008-03-26 21:53:58,2.59459,8.49,,,,
3/26/2008,22:53:58,2008-03-26 22:53:58,2.60268,8.489,,,,
3/26/2008,23:53:58,2008-03-26 23:53:58,2.65155,8.491,,,,
3/27/2008,0:53:58,2008-03-27 00:53:58,2.66401,8.493,,,,
3/27/2008,1:53:58,2008-03-27 01:53:58,2.67929,8.503,,,,
3/27/2008,2:53:58,2008-03-27 02:53:58,2.69421,8.501,,,,
3/27/2008,3:53:58,2008-03-27 03:53:58,2.70796,8.503,,,,
3/27/2008,4:53:58,2008-03-27 04:53:58,2.72897,8.496,,,,
3/27/2008,5:53:58,2008-03-27 05:53:58,2.75831,8.506,,,,
3/27/2008,6:53:58,2008-03-27 06:53:58,2.79431,8.502,,,,
3/27/2008,7:53:58,2008-03-27 07:53:58,2.82559,8.507,,,,
3/27/2008,8:53:58,2008-03-27 08:53:58,2.85304,8.514,,,,
3/27/2008,9:53:58,2008-03-27 09:53:58,2.87773,8.513,,,,
3/27/2008,10:53:58,2008-03-27 10:53:58,2.8921,8.517,,,,
3/27/2008,11:53:58,2008-03-27 11:53:58,2.88834,8.521,,,,
3/27/2008,12:53:58,2008-03-27 12:53:58,2.86845,8.51,,,,
3/27/2008,13:53:58,2008-03-27 13:53:58,2.84753,8.526,,,,
3/27/2008,14:53:58,2008-03-27 14:53:58,2.83041,8.533,,,,
3/27/2008,15:53:58,2008-03-27 15:53:58,2.82076,8.523,,,,
3/27/2008,16:53:58,2008-03-27 16:53:58,2.81773,8.52,,,,
3/27/2008,17:53:58,2008-03-27 17:53:58,2.81844,8.531,,,,
3/27/2008,18:53:58,2008-03-27 18:53:58,2.82537,8.526,,,,
3/27/2008,19:53:58,2008-03-27 19:53:58,2.82432,8.541,,,,
3/27/2008,20:53:58,2008-03-27 20:53:58,2.84667,8.533,,,,
3/27/2008,21:53:58,2008-03-27 21:53:58,2.85244,8.533,,,,
3/27/2008,22:53:58,2008-03-27 22:53:58,2.83903,8.537,,,,
3/27/2008,23:53:58,2008-03-27 23:53:58,2.82671,8.546,,,,
3/28/2008,0:53:58,2008-03-28 00:53:58,2.81147,8.537,,,,
3/28/2008,1:53:58,2008-03-28 01:53:58,2.79551,8.547,,,,
3/28/2008,2:53:58,2008-03-28 02:53:58,2.78356,8.543,,,,
3/28/2008,3:53:58,2008-03-28 03:53:58,2.76887,8.548,,,,
3/28/2008,4:53:58,2008-03-28 04:53:58,2.76193,8.554,,,,
3/28/2008,5:53:58,2008-03-28 05:53:58,2.75955,8.55,,,,
3/28/2008,6:53:58,2008-03-28 06:53:58,2.75727,8.556,,,,
3/28/2008,7:53:58,2008-03-28 07:53:58,2.76578,8.557,,,,
3/28/2008,8:53:58,2008-03-28 08:53:58,2.75837,8.562,,,,
